name,party,district,list_state,candidate_id,candidate_url,answered,n_answers,district_no
Jens Spahn,CDU,Steinfurt I – Borken I,NA,24126,https://www.wen-waehlen.de/btw13/kandidaten/24126-jens-spahn.html,TRUE,65,124
Wiebke van den Berg,PIRATEN,Steinfurt I – Borken I,NA,25799,https://www.wen-waehlen.de/btw13/kandidaten/25799-wiebke-van-den-berg.html,FALSE,0,124
Dr. Jörg Winterfeldt,GRÜNE,Steinfurt I – Borken I,NA,23750,https://www.wen-waehlen.de/btw13/kandidaten/23750-joerg-winterfeldt.html,FALSE,0,124
Petra Braun,MLPD,Bottrop – Recklinghausen III,NA,26707,https://www.wen-waehlen.de/btw13/kandidaten/26707-petra-braun.html,FALSE,0,125
Marianne Dominas,ÖDP,Bottrop – Recklinghausen III,Nordrhein-Westfalen,25429,https://www.wen-waehlen.de/btw13/kandidaten/25429-marianne-dominas.html,TRUE,65,125
Franz-Josef Ferme,AfD,Bottrop – Recklinghausen III,Nordrhein-Westfalen,26874,https://www.wen-waehlen.de/btw13/kandidaten/26874-franz-josef-ferme.html,TRUE,65,125
Michael Gerdes,SPD,Bottrop – Recklinghausen III,Nordrhein-Westfalen,26179,https://www.wen-waehlen.de/btw13/kandidaten/26179-michael-gerdes.html,FALSE,0,125
Sebastian Steinzen,FDP,Bottrop – Recklinghausen III,Nordrhein-Westfalen,24828,https://www.wen-waehlen.de/btw13/kandidaten/24828-sebastian-steinzen.html,FALSE,0,125
Stellv. Landrätin Elke Marita Stuckel-Lotz,GRÜNE,Bottrop – Recklinghausen III,NA,23751,https://www.wen-waehlen.de/btw13/kandidaten/23751-elke-marita-stuckel-lotz.html,TRUE,65,125
Sven Volmering,CDU,Bottrop – Recklinghausen III,Nordrhein-Westfalen,24127,https://www.wen-waehlen.de/btw13/kandidaten/24127-sven-volmering.html,TRUE,65,125
Hans Peter Winkelmann,PIRATEN,Bottrop – Recklinghausen III,NA,25800,https://www.wen-waehlen.de/btw13/kandidaten/25800-hans-peter-winkelmann.html,TRUE,65,125
Friedrich-Wilhelm Zachraj,DIE LINKE,Bottrop – Recklinghausen III,NA,24484,https://www.wen-waehlen.de/btw13/kandidaten/24484-friedrich-wilhelm-zachraj.html,TRUE,65,125
Heidi Breuer,DIE LINKE,Borken II,NA,24485,https://www.wen-waehlen.de/btw13/kandidaten/24485-heidi-breuer.html,TRUE,65,126
Frank Büning,GRÜNE,Borken II,NA,23752,https://www.wen-waehlen.de/btw13/kandidaten/23752-frank-buening.html,FALSE,0,126
Alfred Heitmann,AfD,Borken II,NA,27084,https://www.wen-waehlen.de/btw13/kandidaten/27084-alfred-heitmann.html,FALSE,0,126
Diplom-Finanzwirt Siegfried Kerkhoff,PIRATEN,Borken II,NA,25801,https://www.wen-waehlen.de/btw13/kandidaten/25801-siegfried-kerkhoff.html,TRUE,65,126
Johannes Röring,CDU,Borken II,NA,24128,https://www.wen-waehlen.de/btw13/kandidaten/24128-johannes-roering.html,FALSE,0,126
Kevin Schneider,FDP,Borken II,Nordrhein-Westfalen,24829,https://www.wen-waehlen.de/btw13/kandidaten/24829-kevin-schneider.html,TRUE,65,126
Ursula Schulte,SPD,Borken II,Nordrhein-Westfalen,26180,https://www.wen-waehlen.de/btw13/kandidaten/26180-ursula-schulte.html,FALSE,0,126
Ali Atalan,DIE LINKE,Coesfeld – Steinfurt II,NA,24486,https://www.wen-waehlen.de/btw13/kandidaten/24486-ali-atalan.html,FALSE,0,127
Daniel Fahr,FDP,Coesfeld – Steinfurt II,Nordrhein-Westfalen,24830,https://www.wen-waehlen.de/btw13/kandidaten/24830-daniel-fahr.html,TRUE,65,127
Ulrich Hampel,SPD,Coesfeld – Steinfurt II,Nordrhein-Westfalen,26181,https://www.wen-waehlen.de/btw13/kandidaten/26181-ulrich-hampel.html,TRUE,65,127
Friedrich Ostendorff,GRÜNE,Coesfeld – Steinfurt II,Nordrhein-Westfalen,23753,https://www.wen-waehlen.de/btw13/kandidaten/23753-friedrich-ostendorff.html,TRUE,65,127
Karl Richard Maria Schiewerling,CDU,Coesfeld – Steinfurt II,NA,24129,https://www.wen-waehlen.de/btw13/kandidaten/24129-karl-richard-maria-schiewerling.html,TRUE,65,127
Ulrich Schumacher,PIRATEN,Coesfeld – Steinfurt II,NA,25802,https://www.wen-waehlen.de/btw13/kandidaten/25802-ulrich-schumacher.html,FALSE,0,127
Hubert Töllers,FAMILIE,Coesfeld – Steinfurt II,NA,28015,https://www.wen-waehlen.de/btw13/kandidaten/28015-hubert-toellers.html,TRUE,65,127
Dorothe van Suntum,AfD,Coesfeld – Steinfurt II,Nordrhein-Westfalen,27980,https://www.wen-waehlen.de/btw13/kandidaten/27980-dorothe-van-suntum.html,TRUE,65,127
Jürgen Coße,SPD,Steinfurt III,Nordrhein-Westfalen,26182,https://www.wen-waehlen.de/btw13/kandidaten/26182-juergen-cosse.html,FALSE,0,128
Anja Maria-Antonia Karliczek,CDU,Steinfurt III,Nordrhein-Westfalen,24130,https://www.wen-waehlen.de/btw13/kandidaten/24130-anja-maria-antonia-karliczek.html,FALSE,0,128
Christophe Lüttmann,FDP,Steinfurt III,Nordrhein-Westfalen,24831,https://www.wen-waehlen.de/btw13/kandidaten/24831-christophe-luettmann.html,TRUE,65,128
Mario Mieruch,AfD,Steinfurt III,NA,27500,https://www.wen-waehlen.de/btw13/kandidaten/27500-mario-mieruch.html,TRUE,65,128
Matthias Pohl,NPD,Steinfurt III,NA,25337,https://www.wen-waehlen.de/btw13/kandidaten/25337-matthias-pohl.html,FALSE,0,128
René Rottmann,PIRATEN,Steinfurt III,NA,25803,https://www.wen-waehlen.de/btw13/kandidaten/25803-rene-rottmann.html,TRUE,65,128
Hermann Stubbe,GRÜNE,Steinfurt III,Nordrhein-Westfalen,23754,https://www.wen-waehlen.de/btw13/kandidaten/23754-hermann-stubbe.html,TRUE,65,128
Kathrin Vogler,DIE LINKE,Steinfurt III,Nordrhein-Westfalen,24487,https://www.wen-waehlen.de/btw13/kandidaten/24487-kathrin-vogler.html,TRUE,65,128
Daniel Bahr,FDP,Münster,Nordrhein-Westfalen,24832,https://www.wen-waehlen.de/btw13/kandidaten/24832-daniel-bahr.html,FALSE,0,129
Sybille Benning,CDU,Münster,Nordrhein-Westfalen,24131,https://www.wen-waehlen.de/btw13/kandidaten/24131-sybille-maria-ursula-benning.html,TRUE,65,129
Helmut Gerhard Birke,AfD,Münster,NA,26659,https://www.wen-waehlen.de/btw13/kandidaten/26659-helmut-gerhard-birke.html,FALSE,0,129
Sieglinde Ingrid Edith Kersting,ÖDP,Münster,Nordrhein-Westfalen,25430,https://www.wen-waehlen.de/btw13/kandidaten/25430-sieglinde-ingrid-edith-kersting.html,TRUE,65,129
Maria Anna Klein-Schmeink,GRÜNE,Münster,Nordrhein-Westfalen,23755,https://www.wen-waehlen.de/btw13/kandidaten/23755-maria-anna-klein-schmeink.html,TRUE,65,129
Nadine Carolin Sasa Raber,PIRATEN,Münster,NA,25804,https://www.wen-waehlen.de/btw13/kandidaten/25804-nadine-carolin-sasa-raber.html,TRUE,65,129
Harry Gerhard Seemann,Kennwort: HARRY-SEEMANN-2013,Münster,NA,27884,https://www.wen-waehlen.de/btw13/kandidaten/27884-harry-gerhard-seemann.html,FALSE,0,129
Christoph Strässer,SPD,Münster,Nordrhein-Westfalen,26183,https://www.wen-waehlen.de/btw13/kandidaten/26183-christoph-straesser.html,TRUE,65,129
Hubertus Josef Zdebel,DIE LINKE,Münster,Nordrhein-Westfalen,24488,https://www.wen-waehlen.de/btw13/kandidaten/24488-hubertus-josef-zdebel.html,TRUE,65,129
Dr. Christian Blex,AfD,Warendorf,Nordrhein-Westfalen,26667,https://www.wen-waehlen.de/btw13/kandidaten/26667-christian-blex.html,TRUE,65,130
Bernhard Daldrup,SPD,Warendorf,Nordrhein-Westfalen,26184,https://www.wen-waehlen.de/btw13/kandidaten/26184-bernhard-daldrup.html,FALSE,0,130
Peter Hilpert,NPD,Warendorf,NA,25338,https://www.wen-waehlen.de/btw13/kandidaten/25338-peter-hilpert.html,FALSE,0,130
Johannes Jürgen Philipper,FDP,Warendorf,Nordrhein-Westfalen,24833,https://www.wen-waehlen.de/btw13/kandidaten/24833-johannes-juergen-philipper.html,FALSE,0,130
Alexander Ringbeck,GRÜNE,Warendorf,NA,23756,https://www.wen-waehlen.de/btw13/kandidaten/23756-alexander-ringbeck.html,TRUE,65,130
Karl Stephan Schulte,DIE LINKE,Warendorf,NA,24489,https://www.wen-waehlen.de/btw13/kandidaten/24489-karl-stephan-schulte.html,TRUE,65,130
Reinhold Max Sendker,CDU,Warendorf,NA,24132,https://www.wen-waehlen.de/btw13/kandidaten/24132-reinhold-max-sendker.html,FALSE,0,130
Sebastian Wiesendahl,PIRATEN,Warendorf,NA,25805,https://www.wen-waehlen.de/btw13/kandidaten/25805-sebastian-wiesendahl.html,FALSE,0,130
Jonas Aust,PIRATEN,Gütersloh I,NA,25806,https://www.wen-waehlen.de/btw13/kandidaten/25806-jonas-aust.html,TRUE,65,131
Ralph Brinkhaus,CDU,Gütersloh I,Nordrhein-Westfalen,24133,https://www.wen-waehlen.de/btw13/kandidaten/24133-ralph-brinkhaus.html,FALSE,0,131
Evelyn Dahlke,FDP,Gütersloh I,Nordrhein-Westfalen,24834,https://www.wen-waehlen.de/btw13/kandidaten/24834-evelyn-dahlke.html,FALSE,0,131
Ludger Klein-Ridder,DIE LINKE,Gütersloh I,NA,24490,https://www.wen-waehlen.de/btw13/kandidaten/24490-ludger-klein-ridder.html,TRUE,65,131
Thorsten Klute,SPD,Gütersloh I,NA,26185,https://www.wen-waehlen.de/btw13/kandidaten/26185-thorsten-klute.html,FALSE,0,131
Marco Gérard Mantovanelli,GRÜNE,Gütersloh I,Nordrhein-Westfalen,23757,https://www.wen-waehlen.de/btw13/kandidaten/23757-marco-gerard-mantovanelli.html,TRUE,65,131
Georg Rust,AfD,Gütersloh I,NA,27737,https://www.wen-waehlen.de/btw13/kandidaten/27737-georg-rust.html,FALSE,0,131
Rolf Wittkamp,Bündnis 21/RRP,Gütersloh I,Nordrhein-Westfalen,28140,https://www.wen-waehlen.de/btw13/kandidaten/28140-rolf-wittkamp.html,FALSE,0,131
Lars Büsing,PIRATEN,Bielefeld – Gütersloh II,NA,25807,https://www.wen-waehlen.de/btw13/kandidaten/25807-lars-buesing.html,TRUE,65,132
Britta Haßelmann,GRÜNE,Bielefeld – Gütersloh II,Nordrhein-Westfalen,23758,https://www.wen-waehlen.de/btw13/kandidaten/23758-britta-hasselmann.html,TRUE,65,132
Christina Kampmann,SPD,Bielefeld – Gütersloh II,Nordrhein-Westfalen,26186,https://www.wen-waehlen.de/btw13/kandidaten/26186-christina-kampmann.html,TRUE,65,132
Marcus Pretzell,AfD,Bielefeld – Gütersloh II,Nordrhein-Westfalen,27640,https://www.wen-waehlen.de/btw13/kandidaten/27640-marcus-pretzell.html,FALSE,0,132
Frank Schwarzer,DIE LINKE,Bielefeld – Gütersloh II,NA,24491,https://www.wen-waehlen.de/btw13/kandidaten/24491-frank-schwarzer.html,TRUE,65,132
Lena Strothmann,CDU,Bielefeld – Gütersloh II,Nordrhein-Westfalen,24134,https://www.wen-waehlen.de/btw13/kandidaten/24134-lena-strothmann.html,FALSE,0,132
Jasmin Wahl-Schwentker,FDP,Bielefeld – Gütersloh II,Nordrhein-Westfalen,24835,https://www.wen-waehlen.de/btw13/kandidaten/24835-jasmin-wahl-schwentker.html,TRUE,65,132
Dennis Deutschkämer,PIRATEN,Herford – Minden-Lübbecke II,NA,25808,https://www.wen-waehlen.de/btw13/kandidaten/25808-dennis-deutschkaemer.html,TRUE,65,133
Inge Dora Minna Höger,DIE LINKE,Herford – Minden-Lübbecke II,Nordrhein-Westfalen,24492,https://www.wen-waehlen.de/btw13/kandidaten/24492-inge-dora-minna-hoeger.html,TRUE,65,133
Eyüp Odabasi,GRÜNE,Herford – Minden-Lübbecke II,NA,23759,https://www.wen-waehlen.de/btw13/kandidaten/23759-eyuep-odabasi.html,TRUE,65,133
Dr. Tim Ostermann,CDU,Herford – Minden-Lübbecke II,Nordrhein-Westfalen,24135,https://www.wen-waehlen.de/btw13/kandidaten/24135-tim-ostermann.html,TRUE,65,133
Harry Rein,Kennwort: Aufbruch C - Christliche Werte für eine menschliche Politik,Herford – Minden-Lübbecke II,NA,27671,https://www.wen-waehlen.de/btw13/kandidaten/27671-harry-rein.html,FALSE,0,133
Frank Schäffler,FDP,Herford – Minden-Lübbecke II,Nordrhein-Westfalen,24836,https://www.wen-waehlen.de/btw13/kandidaten/24836-frank-schaeffler.html,TRUE,65,133
Lutz Schröter,FREIE WÄHLER,Herford – Minden-Lübbecke II,NA,25077,https://www.wen-waehlen.de/btw13/kandidaten/25077-lutz-schroeter.html,FALSE,0,133
Stefan Schwartze,SPD,Herford – Minden-Lübbecke II,Nordrhein-Westfalen,26187,https://www.wen-waehlen.de/btw13/kandidaten/26187-stefan-schwartze.html,FALSE,0,133
Nadja Bühren,DIE LINKE,Minden-Lübbecke I,NA,24493,https://www.wen-waehlen.de/btw13/kandidaten/24493-nadja-buehren.html,FALSE,0,134
Andreas Eickmeier,FDP,Minden-Lübbecke I,Nordrhein-Westfalen,24837,https://www.wen-waehlen.de/btw13/kandidaten/24837-andreas-eickmeier.html,FALSE,0,134
Thomas Gattner,FREIE WÄHLER,Minden-Lübbecke I,Nordrhein-Westfalen,25078,https://www.wen-waehlen.de/btw13/kandidaten/25078-thomas-gattner.html,FALSE,0,134
Burghard Grote,GRÜNE,Minden-Lübbecke I,NA,23760,https://www.wen-waehlen.de/btw13/kandidaten/23760-burghard-grote.html,TRUE,65,134
Alexander Jäger,PIRATEN,Minden-Lübbecke I,NA,25809,https://www.wen-waehlen.de/btw13/kandidaten/25809-alexander-jaeger.html,TRUE,65,134
Steffen Kampeter,CDU,Minden-Lübbecke I,Nordrhein-Westfalen,24136,https://www.wen-waehlen.de/btw13/kandidaten/24136-steffen-kampeter.html,FALSE,0,134
Achim Post,SPD,Minden-Lübbecke I,Nordrhein-Westfalen,26188,https://www.wen-waehlen.de/btw13/kandidaten/26188-achim-post.html,TRUE,65,134
Dirk Becker,SPD,Lippe I,NA,26189,https://www.wen-waehlen.de/btw13/kandidaten/26189-dirk-becker.html,FALSE,0,135
Cajus Julius Caesar,CDU,Lippe I,Nordrhein-Westfalen,24137,https://www.wen-waehlen.de/btw13/kandidaten/24137-cajus-julius-caesar.html,TRUE,65,135
Hagen Fabian Freitag,FREIE WÄHLER,Lippe I,NA,25079,https://www.wen-waehlen.de/btw13/kandidaten/25079-hagen-fabian-freitag.html,FALSE,0,135
Alexander Gutsch,Kennwort: Unabhängiger Direktkandidat Alexander Gutsch für Lippe,Lippe I,NA,27014,https://www.wen-waehlen.de/btw13/kandidaten/27014-alexander-gutsch.html,FALSE,0,135
Michael Hentschel,AfD,Lippe I,NA,27094,https://www.wen-waehlen.de/btw13/kandidaten/27094-michael-hentschel.html,FALSE,0,135
Ute Maria Christine Koczy,GRÜNE,Lippe I,Nordrhein-Westfalen,23761,https://www.wen-waehlen.de/btw13/kandidaten/23761-ute-maria-christine-koczy.html,TRUE,65,135
Markus Schiek,FDP,Lippe I,Nordrhein-Westfalen,24838,https://www.wen-waehlen.de/btw13/kandidaten/24838-markus-schiek.html,TRUE,65,135
Dr. Ditmar Teschke,Kennwort: Aufbruch C - Christliche Werte für eine menschliche Politik,Lippe I,NA,27991,https://www.wen-waehlen.de/btw13/kandidaten/27991-ditmar-teschke.html,FALSE,0,135
Ass. jur. Jürgen van Schwamen,PIRATEN,Lippe I,NA,25810,https://www.wen-waehlen.de/btw13/kandidaten/25810-juergen-van-schwamen.html,TRUE,65,135
Bernd Jürgen Wobig,DIE LINKE,Lippe I,NA,24494,https://www.wen-waehlen.de/btw13/kandidaten/24494-bernd-juergen-wobig.html,TRUE,65,135
Burkhard Becker,NPD,Höxter – Lippe II,NA,25339,https://www.wen-waehlen.de/btw13/kandidaten/25339-burkhard-becker.html,FALSE,0,136
Dirk Brinkschmidt,GRÜNE,Höxter – Lippe II,NA,23762,https://www.wen-waehlen.de/btw13/kandidaten/23762-dirk-brinkschmidt.html,FALSE,0,136
Horst Josef Walter Grumich,FDP,Höxter – Lippe II,Nordrhein-Westfalen,24839,https://www.wen-waehlen.de/btw13/kandidaten/24839-horst-josef-walter-grumich.html,TRUE,65,136
Christian Haase,CDU,Höxter – Lippe II,NA,24138,https://www.wen-waehlen.de/btw13/kandidaten/24138-christian-haase.html,TRUE,65,136
Markus Jäckel,AfD,Höxter – Lippe II,NA,27167,https://www.wen-waehlen.de/btw13/kandidaten/27167-markus-jaeckel.html,FALSE,0,136
Ursula Jacob-Reisinger,DIE LINKE,Höxter – Lippe II,NA,24495,https://www.wen-waehlen.de/btw13/kandidaten/24495-ursula-jacob-reisinger.html,TRUE,65,136
Jens Köhler,Kennwort: Aufbruch C - Christliche Werte für eine menschliche Politik,Höxter – Lippe II,NA,27280,https://www.wen-waehlen.de/btw13/kandidaten/27280-jens-koehler.html,FALSE,0,136
Rüdiger Krentz,FREIE WÄHLER,Höxter – Lippe II,Nordrhein-Westfalen,25080,https://www.wen-waehlen.de/btw13/kandidaten/25080-ruediger-krentz.html,TRUE,65,136
Petra Rode-Bosse,SPD,Höxter – Lippe II,Nordrhein-Westfalen,26190,https://www.wen-waehlen.de/btw13/kandidaten/26190-petra-rode-bosse.html,TRUE,65,136
Wolfgang Seemann,ÖDP,Höxter – Lippe II,NA,25431,https://www.wen-waehlen.de/btw13/kandidaten/25431-wolfgang-seemann.html,FALSE,0,136
Wilk Spieker,PIRATEN,Höxter – Lippe II,NA,25811,https://www.wen-waehlen.de/btw13/kandidaten/25811-wilk-spieker.html,FALSE,0,136
Burkhard Blienert,SPD,Paderborn – Gütersloh III,Nordrhein-Westfalen,26191,https://www.wen-waehlen.de/btw13/kandidaten/26191-burkhard-blienert.html,TRUE,65,137
Kerstin Haarmann,GRÜNE,Paderborn – Gütersloh III,Nordrhein-Westfalen,23763,https://www.wen-waehlen.de/btw13/kandidaten/23763-kerstin-haarmann.html,FALSE,0,137
Ramón Hansmeyer,AfD,Paderborn – Gütersloh III,NA,27041,https://www.wen-waehlen.de/btw13/kandidaten/27041-ram-n-hansmeyer.html,FALSE,0,137
Heinrich Heineke,FDP,Paderborn – Gütersloh III,Nordrhein-Westfalen,24840,https://www.wen-waehlen.de/btw13/kandidaten/24840-heinrich-heineke.html,TRUE,65,137
Dr. Carsten Linnemann,CDU,Paderborn – Gütersloh III,NA,24139,https://www.wen-waehlen.de/btw13/kandidaten/24139-carsten-linnemann.html,FALSE,0,137
sabine martiny,PIRATEN,Paderborn – Gütersloh III,NA,25812,https://www.wen-waehlen.de/btw13/kandidaten/25812-sabine-martiny.html,TRUE,65,137
Siegfried Nowak,DIE LINKE,Paderborn – Gütersloh III,NA,24496,https://www.wen-waehlen.de/btw13/kandidaten/24496-siegfried-nowak.html,TRUE,65,137
Dipl. Ing. Hans Josef Tegethof,Kennwort: FBI Freie Wähler,Paderborn – Gütersloh III,NA,27990,https://www.wen-waehlen.de/btw13/kandidaten/27990-hans-josef-tegethof.html,TRUE,65,137
Martin Wibbeke,NPD,Paderborn – Gütersloh III,NA,25340,https://www.wen-waehlen.de/btw13/kandidaten/25340-martin-wibbeke.html,FALSE,0,137
Udo Wolfgang Franke,NPD,Hagen – Ennepe-Ruhr-Kreis I,NA,25341,https://www.wen-waehlen.de/btw13/kandidaten/25341-udo-wolfgang-franke.html,FALSE,0,138
Reinhard Johannes Funk,MLPD,Hagen – Ennepe-Ruhr-Kreis I,NA,26928,https://www.wen-waehlen.de/btw13/kandidaten/26928-reinhard-johannes-funk.html,FALSE,0,138
Cemile Giousouf,CDU,Hagen – Ennepe-Ruhr-Kreis I,Nordrhein-Westfalen,24140,https://www.wen-waehlen.de/btw13/kandidaten/24140-cemile-giousouf.html,FALSE,0,138
Katrin Helling-Plahr,FDP,Hagen – Ennepe-Ruhr-Kreis I,Nordrhein-Westfalen,24841,https://www.wen-waehlen.de/btw13/kandidaten/24841-katrin-helling-plahr.html,TRUE,65,138
René Röspel,SPD,Hagen – Ennepe-Ruhr-Kreis I,Nordrhein-Westfalen,26192,https://www.wen-waehlen.de/btw13/kandidaten/26192-peter-rene-roespel.html,TRUE,65,138
Brigitte Ida Wilhelmine Schiltz,Bündnis 21/RRP,Hagen – Ennepe-Ruhr-Kreis I,Nordrhein-Westfalen,27792,https://www.wen-waehlen.de/btw13/kandidaten/27792-brigitte-ida-wilhelmine-schiltz.html,FALSE,0,138
Thomas Friedrich Schock,DIE LINKE,Hagen – Ennepe-Ruhr-Kreis I,NA,24497,https://www.wen-waehlen.de/btw13/kandidaten/24497-thomas-friedrich-schock.html,TRUE,65,138
Frank Klaus Steinwender,GRÜNE,Hagen – Ennepe-Ruhr-Kreis I,NA,23764,https://www.wen-waehlen.de/btw13/kandidaten/23764-frank-klaus-steinwender.html,TRUE,65,138
Maja Tiegs,PIRATEN,Hagen – Ennepe-Ruhr-Kreis I,NA,25813,https://www.wen-waehlen.de/btw13/kandidaten/25813-maja-tiegs.html,TRUE,65,138
Dr. Ralf Wolfgang Brauksiepe,CDU,Ennepe-Ruhr-Kreis II,Nordrhein-Westfalen,24141,https://www.wen-waehlen.de/btw13/kandidaten/24141-ralf-wolfgang-brauksiepe.html,FALSE,0,139
Dr. med. Janosch Dahmen,GRÜNE,Ennepe-Ruhr-Kreis II,Nordrhein-Westfalen,23765,https://www.wen-waehlen.de/btw13/kandidaten/23765-janosch-dahmen.html,TRUE,65,139
Jakobus Fröhlich,MLPD,Ennepe-Ruhr-Kreis II,NA,26918,https://www.wen-waehlen.de/btw13/kandidaten/26918-jakobus-froehlich.html,FALSE,0,139
Helmut Johannes Kanand,DIE LINKE,Ennepe-Ruhr-Kreis II,NA,24498,https://www.wen-waehlen.de/btw13/kandidaten/24498-helmut-johannes-kanand.html,TRUE,65,139
Ralf Kapschack,SPD,Ennepe-Ruhr-Kreis II,Nordrhein-Westfalen,26193,https://www.wen-waehlen.de/btw13/kandidaten/26193-ralf-kapschack.html,FALSE,0,139
Roland Willi Löpke,PIRATEN,Ennepe-Ruhr-Kreis II,NA,25814,https://www.wen-waehlen.de/btw13/kandidaten/25814-roland-willi-loepke.html,TRUE,65,139
Christian Michael Rombeck,AfD,Ennepe-Ruhr-Kreis II,Nordrhein-Westfalen,27712,https://www.wen-waehlen.de/btw13/kandidaten/27712-christian-michael-rombeck.html,FALSE,0,139
Dieter Schulz,NPD,Ennepe-Ruhr-Kreis II,Nordrhein-Westfalen,25342,https://www.wen-waehlen.de/btw13/kandidaten/25342-dieter-schulz.html,FALSE,0,139
Rosemarie Steinhauer,FDP,Ennepe-Ruhr-Kreis II,Nordrhein-Westfalen,24842,https://www.wen-waehlen.de/btw13/kandidaten/24842-rosemarie-steinhauer.html,TRUE,65,139
Vesna Buljevic,MLPD,Bochum I,Nordrhein-Westfalen,26736,https://www.wen-waehlen.de/btw13/kandidaten/26736-vesna-buljevic.html,FALSE,0,140
Claus Cremer,NPD,Bochum I,Nordrhein-Westfalen,25343,https://www.wen-waehlen.de/btw13/kandidaten/25343-claus-cremer.html,FALSE,0,140
Sevim Dagdelen,DIE LINKE,Bochum I,Nordrhein-Westfalen,24499,https://www.wen-waehlen.de/btw13/kandidaten/24499-sevim-dagdelen.html,TRUE,65,140
Prof. Dr. Norbert Lammert,CDU,Bochum I,Nordrhein-Westfalen,24142,https://www.wen-waehlen.de/btw13/kandidaten/24142-norbert-lammert.html,FALSE,0,140
Dennis Rademacher,FDP,Bochum I,Nordrhein-Westfalen,24843,https://www.wen-waehlen.de/btw13/kandidaten/24843-dennis-rademacher.html,FALSE,0,140
Axel Schäfer,SPD,Bochum I,Nordrhein-Westfalen,26194,https://www.wen-waehlen.de/btw13/kandidaten/26194-axel-schaefer.html,TRUE,65,140
Dr. Frithjof Schmidt,GRÜNE,Bochum I,Nordrhein-Westfalen,23767,https://www.wen-waehlen.de/btw13/kandidaten/23767-frithjof-schmidt.html,TRUE,65,140
Christina Worm,PIRATEN,Bochum I,Nordrhein-Westfalen,25815,https://www.wen-waehlen.de/btw13/kandidaten/25815-christina-worm.html,TRUE,65,140
Markus Dowe,DIE LINKE,Herne – Bochum II,Nordrhein-Westfalen,24500,https://www.wen-waehlen.de/btw13/kandidaten/24500-markus-dowe.html,TRUE,65,141
Ingrid Marianne Fischbach,CDU,Herne – Bochum II,Nordrhein-Westfalen,24143,https://www.wen-waehlen.de/btw13/kandidaten/24143-ingrid-marianne-fischbach.html,FALSE,0,141
Frank Leschowski,FDP,Herne – Bochum II,Nordrhein-Westfalen,24844,https://www.wen-waehlen.de/btw13/kandidaten/24844-frank-leschowski.html,TRUE,65,141
Michelle Müntefering,SPD,Herne – Bochum II,Nordrhein-Westfalen,26195,https://www.wen-waehlen.de/btw13/kandidaten/26195-michelle-muentefering.html,FALSE,0,141
Andreas Prennig,PIRATEN,Herne – Bochum II,NA,25816,https://www.wen-waehlen.de/btw13/kandidaten/25816-andreas-prenning.html,TRUE,65,141
Markus Schumacher,NPD,Herne – Bochum II,NA,25344,https://www.wen-waehlen.de/btw13/kandidaten/25344-markus-schumacher.html,FALSE,0,141
Sabine von der Beck,GRÜNE,Herne – Bochum II,Nordrhein-Westfalen,23766,https://www.wen-waehlen.de/btw13/kandidaten/23766-sabine-von-der-beck.html,TRUE,65,141
Peter Georg Weispfenning,MLPD,Herne – Bochum II,NA,28097,https://www.wen-waehlen.de/btw13/kandidaten/28097-peter-georg-weispfenning.html,FALSE,0,141
Marco Bülow,SPD,Dortmund I,Nordrhein-Westfalen,26196,https://www.wen-waehlen.de/btw13/kandidaten/26196-marco-buelow.html,FALSE,0,142
Prof. Dr. Alexander Dilger,AfD,Dortmund I,Nordrhein-Westfalen,26790,https://www.wen-waehlen.de/btw13/kandidaten/26790-georg-alexander-ludwig-dilger.html,TRUE,65,142
Markus Happe,FREIE WÄHLER,Dortmund I,NA,25082,https://www.wen-waehlen.de/btw13/kandidaten/25082-markus-happe.html,FALSE,0,142
Thorsten Hoffmann,CDU,Dortmund I,Nordrhein-Westfalen,24144,https://www.wen-waehlen.de/btw13/kandidaten/24144-thorsten-hoffmann.html,FALSE,0,142
Ursula Jelpke,DIE LINKE,Dortmund I,Nordrhein-Westfalen,24501,https://www.wen-waehlen.de/btw13/kandidaten/24501-ursula-jelpke.html,TRUE,65,142
Michael Kauch,FDP,Dortmund I,Nordrhein-Westfalen,24845,https://www.wen-waehlen.de/btw13/kandidaten/24845-michael-kauch.html,FALSE,0,142
Markus Kurth,GRÜNE,Dortmund I,Nordrhein-Westfalen,23768,https://www.wen-waehlen.de/btw13/kandidaten/23768-markus-kurth.html,TRUE,65,142
Dagmar Anita Ludwig,Bündnis 21/RRP,Dortmund I,Nordrhein-Westfalen,27412,https://www.wen-waehlen.de/btw13/kandidaten/27412-dagmar-anita-ludwig.html,FALSE,0,142
Dieter McDevitt,PIRATEN,Dortmund I,Nordrhein-Westfalen,25817,https://www.wen-waehlen.de/btw13/kandidaten/25817-dieter-mcdevitt.html,TRUE,65,142
Ingo Meyer,Kennwort: Demokratische Unabhängige Wählervereinigung -DUW-,Dortmund I,NA,27492,https://www.wen-waehlen.de/btw13/kandidaten/27492-ingo-meyer.html,FALSE,0,142
Gerhard Pfisterer,MLPD,Dortmund I,Nordrhein-Westfalen,27615,https://www.wen-waehlen.de/btw13/kandidaten/27615-gerhard-pfisterer.html,FALSE,0,142
Siegfried Schwerdtfeger,NPD,Dortmund I,NA,25345,https://www.wen-waehlen.de/btw13/kandidaten/25345-siegfried-schwerdtfeger.html,FALSE,0,142
