Wahlkreis;Wahlkreis-name;Land;Regierungsbezirk;Kreis;Verbandsgemeinde;Gemeinde;Landname;RegBez-Name;Kreisname;GemVerband-Name;Gemeindename;Gemeindeteil;Wahlkreis-von;Wahlkreis-bis;PLZ-GemVerwaltung;PLZ-mehrere
285;Rottweil – Tuttlingen;8;3;27;5004;10;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Denkingen;0;;;78588;*****
285;Rottweil – Tuttlingen;8;3;27;5004;11;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Dürbheim;0;;;78589;
285;Rottweil – Tuttlingen;8;3;27;5005;12;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Trossingen;Durchhausen;0;;;78591;
285;Rottweil – Tuttlingen;8;3;27;5002;13;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Egesheim;0;;;78592;*****
285;Rottweil – Tuttlingen;8;3;27;5001;16;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Fridingen an der Donau, Stadt;0;;;78567;
285;Rottweil – Tuttlingen;8;3;27;5004;17;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Frittlingen;0;;;78665;*****
285;Rottweil – Tuttlingen;8;3;27;5003;18;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Immendingen-Geisingen;Geisingen, Stadt;0;;;78187;
285;Rottweil – Tuttlingen;8;3;27;5002;19;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Gosheim;0;;;78559;
285;Rottweil – Tuttlingen;8;3;27;5005;20;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Trossingen;Gunningen;0;;;78594;
285;Rottweil – Tuttlingen;8;3;27;5004;23;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Hausen ob Verena;0;;;78595;
285;Rottweil – Tuttlingen;8;3;27;5003;25;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Immendingen-Geisingen;Immendingen;0;;;78194;
285;Rottweil – Tuttlingen;8;3;27;5001;27;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Irndorf;0;;;78597;
285;Rottweil – Tuttlingen;8;3;27;5002;29;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Königsheim;0;;;78598;
285;Rottweil – Tuttlingen;8;3;27;5001;30;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Kolbingen;0;;;78600;
285;Rottweil – Tuttlingen;8;3;27;5004;33;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Mahlstetten;0;;;78601;
285;Rottweil – Tuttlingen;8;3;27;5001;36;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Mühlheim an der Donau, Stadt;0;;;78570;
285;Rottweil – Tuttlingen;8;3;27;5006;38;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Neuhausen ob Eck;0;;;78579;
285;Rottweil – Tuttlingen;8;3;27;5002;40;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Reichenbach am Heuberg;0;;;78564;
285;Rottweil – Tuttlingen;8;3;27;5001;41;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Donau-Heuberg;Renquishausen;0;;;78603;
285;Rottweil – Tuttlingen;8;3;27;5004;46;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Spaichingen;Spaichingen, Stadt;0;;;78549;
285;Rottweil – Tuttlingen;8;3;27;5005;48;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Trossingen;Talheim;0;;;78607;
285;Rottweil – Tuttlingen;8;3;27;5005;49;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Trossingen;Trossingen, Stadt;0;;;78647;
285;Rottweil – Tuttlingen;8;3;27;5006;50;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Tuttlingen, Stadt;0;;;78532;
285;Rottweil – Tuttlingen;8;3;27;5002;51;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;GVV Heuberg;Wehingen;0;;;78564;
285;Rottweil – Tuttlingen;8;3;27;5006;54;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Wurmlingen;0;;;78573;
285;Rottweil – Tuttlingen;8;3;27;5006;55;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Seitingen-Oberflacht;0;;;78606;
285;Rottweil – Tuttlingen;8;3;27;5006;56;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Rietheim-Weilheim;0;;;78604;
285;Rottweil – Tuttlingen;8;3;27;5006;57;Baden-Württemberg;Reg.-Bez. Freiburg;Tuttlingen;VVG der Stadt Tuttlingen;Emmingen-Liptingen;0;;;78576;
286;Schwarzwald-Baar;8;3;17;5005;39;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;VVG der Stadt Hausach;Gutach (Schwarzwaldbahn);0;;;77793;
286;Schwarzwald-Baar;8;3;17;5005;41;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;VVG der Stadt Hausach;Hausach, Stadt;0;;;77756;
286;Schwarzwald-Baar;8;3;17;0;51;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;;Hornberg, Stadt;0;;;78132;
286;Schwarzwald-Baar;8;3;17;5013;93;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;VVG der Stadt Wolfach;Oberwolfach;0;;;77709;
286;Schwarzwald-Baar;8;3;17;5013;145;Baden-Württemberg;Reg.-Bez. Freiburg;Ortenaukreis;VVG der Stadt Wolfach;Wolfach, Stadt;0;;;77709;
286;Schwarzwald-Baar;8;3;26;0;3;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;Bad Dürrheim, Stadt;0;;;78073;
286;Schwarzwald-Baar;8;3;26;0;5;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;Blumberg, Stadt;0;;;78176;
286;Schwarzwald-Baar;8;3;26;5001;6;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Donaueschingen;Bräunlingen, Stadt;0;;;78199;
286;Schwarzwald-Baar;8;3;26;5004;10;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Dauchingen;0;;;78083;
286;Schwarzwald-Baar;8;3;26;5001;12;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Donaueschingen;Donaueschingen, Stadt;0;;;78166;
286;Schwarzwald-Baar;8;3;26;5002;17;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Furtwangen im Schwarzwald;Furtwangen im Schwarzwald, Stadt;0;;;78120;
286;Schwarzwald-Baar;8;3;26;5002;20;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Furtwangen im Schwarzwald;Gütenbach;0;;;78148;
286;Schwarzwald-Baar;8;3;26;5001;27;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Donaueschingen;Hüfingen, Stadt;0;;;78183;
286;Schwarzwald-Baar;8;3;26;0;31;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;Königsfeld im Schwarzwald;0;;;78126;
286;Schwarzwald-Baar;8;3;26;5004;37;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Mönchweiler;0;;;78087;*****
286;Schwarzwald-Baar;8;3;26;5004;41;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Niedereschach;0;;;78078;*****
286;Schwarzwald-Baar;8;3;26;0;52;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;St. Georgen im Schwarzwald, Stadt;0;;;78112;
286;Schwarzwald-Baar;8;3;26;5003;54;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Raumschaft Triberg;Schönwald im Schwarzwald;0;;;78141;
286;Schwarzwald-Baar;8;3;26;5003;55;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Raumschaft Triberg;Schonach im Schwarzwald;0;;;78136;
286;Schwarzwald-Baar;8;3;26;5003;60;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;GVV Raumschaft Triberg;Triberg im Schwarzwald, Stadt;0;;;78098;
286;Schwarzwald-Baar;8;3;26;5004;61;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Tuningen;0;;;78609;
286;Schwarzwald-Baar;8;3;26;5004;65;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Unterkirnach;0;;;78089;
286;Schwarzwald-Baar;8;3;26;0;68;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;;Vöhrenbach, Stadt;0;;;78147;
286;Schwarzwald-Baar;8;3;26;5004;74;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Villingen-Schwenningen, Stadt;0;;;78050;*****
286;Schwarzwald-Baar;8;3;26;5004;75;Baden-Württemberg;Reg.-Bez. Freiburg;Schwarzwald-Baar-Kreis;VVG der Stadt Villingen-Schwenningen;Brigachtal;0;;;78086;
287;Konstanz;8;3;35;5001;1;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Engen;Aach, Stadt;0;;;78267;
287;Konstanz;8;3;35;5004;2;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Konstanz;Allensbach;0;;;78476;
287;Konstanz;8;3;35;5002;15;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Gemeinde Gottmadingen;Büsingen am Hochrhein;0;;;78266;
287;Konstanz;8;3;35;5006;21;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Eigeltingen;0;;;78253;
287;Konstanz;8;3;35;5001;22;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Engen;Engen, Stadt;0;;;78234;
287;Konstanz;8;3;35;5003;25;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;GVV Höri;Gaienhofen;0;;;78343;
287;Konstanz;8;3;35;5002;26;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Gemeinde Gottmadingen;Gailingen am Hochrhein;0;;;78262;
287;Konstanz;8;3;35;5002;28;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Gemeinde Gottmadingen;Gottmadingen;0;;;78244;
287;Konstanz;8;3;35;0;35;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;;Hilzingen;0;;;78247;
287;Konstanz;8;3;35;5004;43;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Konstanz;Konstanz, Universitätsstadt;0;;;78462;*****
287;Konstanz;8;3;35;5003;55;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;GVV Höri;Moos;0;;;78345;
287;Konstanz;8;3;35;5006;57;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Mühlingen;0;;;78357;
287;Konstanz;8;3;35;5003;61;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;GVV Höri;Öhningen;0;;;78337;
287;Konstanz;8;3;35;0;63;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;;Radolfzell am Bodensee, Stadt;0;;;78315;
287;Konstanz;8;3;35;5004;66;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Konstanz;Reichenau;0;;;78479;
287;Konstanz;8;3;35;5005;75;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Singen (Hohentwiel);Singen (Hohentwiel), Stadt;0;;;78224;
287;Konstanz;8;3;35;5005;77;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Singen (Hohentwiel);Steißlingen;0;;;78256;
287;Konstanz;8;3;35;5006;79;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Stockach, Stadt;0;;;78333;
287;Konstanz;8;3;35;0;80;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;;Tengen, Stadt;0;;;78250;
287;Konstanz;8;3;35;5005;81;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Singen (Hohentwiel);Volkertshausen;0;;;78269;
287;Konstanz;8;3;35;5006;96;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Hohenfels;0;;;78355;
287;Konstanz;8;3;35;5001;97;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Engen;Mühlhausen-Ehingen;0;;;78259;
287;Konstanz;8;3;35;5006;98;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Bodman-Ludwigshafen;0;;;78351;
287;Konstanz;8;3;35;5006;99;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Stockach;Orsingen-Nenzingen;0;;;78359;
287;Konstanz;8;3;35;5005;100;Baden-Württemberg;Reg.-Bez. Freiburg;Konstanz;VVG der Stadt Singen (Hohentwiel);Rielasingen-Worblingen;0;;;78239;
288;Waldshut;8;3;15;5008;16;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Hinterzarten;Breitnau;0;;;79874;
288;Waldshut;8;3;15;5003;20;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV Dreisamtal;Buchenbach;0;;;79256;
288;Waldshut;8;3;15;5017;31;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Stadt Titisee-Neustadt;Eisenbach (Hochschwarzwald);0;;;79871;
288;Waldshut;8;3;15;5015;37;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Schluchsee;Feldberg (Schwarzwald);0;;;79868;
288;Waldshut;8;3;15;5010;39;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Stadt Löffingen;Friedenweiler;0;;;79877;
288;Waldshut;8;3;15;5013;41;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV St. Peter;Glottertal;0;;;79286;
288;Waldshut;8;3;15;5005;47;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Gundelfingen;Gundelfingen;0;;;79194;
288;Waldshut;8;3;15;5005;51;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Gundelfingen;Heuweiler;0;;;79194;
288;Waldshut;8;3;15;5008;52;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Hinterzarten;Hinterzarten;0;;;79856;
288;Waldshut;8;3;15;5003;64;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV Dreisamtal;Kirchzarten;0;;;79199;
288;Waldshut;8;3;15;0;68;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;;Lenzkirch;0;;;79853;
288;Waldshut;8;3;15;5010;70;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Stadt Löffingen;Löffingen, Stadt;0;;;79843;
288;Waldshut;8;3;15;5003;84;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV Dreisamtal;Oberried;0;;;79254;
288;Waldshut;8;3;15;5013;94;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV St. Peter;St. Märgen;0;;;79274;
288;Waldshut;8;3;15;5013;95;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV St. Peter;St. Peter;0;;;79271;
288;Waldshut;8;3;15;5015;102;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Gemeinde Schluchsee;Schluchsee;0;;;79859;
288;Waldshut;8;3;15;5003;109;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;GVV Dreisamtal;Stegen;0;;;79252;
288;Waldshut;8;3;15;5017;113;Baden-Württemberg;Reg.-Bez. Freiburg;Breisgau-Hochschwarzwald;VVG der Stadt Titisee-Neustadt;Titisee-Neustadt, Stadt;0;;;79822;
288;Waldshut;8;3;37;0;2;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Albbruck;0;;;79774;
288;Waldshut;8;3;37;5006;13;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Bernau im Schwarzwald;0;;;79872;
288;Waldshut;8;3;37;5001;22;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bonndorf im Schwarzwald;Bonndorf im Schwarzwald, Stadt;0;;;79848;
288;Waldshut;8;3;37;5006;27;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Dachsberg (Südschwarzwald);0;;;79875;*****
288;Waldshut;8;3;37;5002;30;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Jestetten;Dettighofen;0;;;79802;
288;Waldshut;8;3;37;5007;32;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Waldshut-Tiengen;Dogern;0;;;79804;
288;Waldshut;8;3;37;0;38;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Görwihl;0;;;79733;
288;Waldshut;8;3;37;5004;39;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Oberes Schlüchttal;Grafenhausen;0;;;79865;
288;Waldshut;8;3;37;5006;45;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Häusern;0;;;79837;
288;Waldshut;8;3;37;5005;49;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bad Säckingen;Herrischried;0;;;79737;
288;Waldshut;8;3;37;5006;51;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Höchenschwand;0;;;79862;
288;Waldshut;8;3;37;5003;53;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Küssaberg;Hohentengen am Hochrhein;0;;;79801;
288;Waldshut;8;3;37;5006;59;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Ibach;0;;;79837;
288;Waldshut;8;3;37;5002;60;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Jestetten;Jestetten;0;;;79798;
288;Waldshut;8;3;37;0;62;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Klettgau;0;;;79771;
288;Waldshut;8;3;37;5007;65;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Waldshut-Tiengen;Lauchringen;0;;;79787;
288;Waldshut;8;3;37;0;66;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Laufenburg (Baden), Stadt;0;;;79725;
288;Waldshut;8;3;37;5002;70;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Jestetten;Lottstetten;0;;;79807;
288;Waldshut;8;3;37;5005;76;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bad Säckingen;Murg;0;;;79730;
288;Waldshut;8;3;37;5005;90;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bad Säckingen;Rickenbach;0;;;79736;
288;Waldshut;8;3;37;5005;96;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bad Säckingen;Bad Säckingen, Stadt;0;;;79713;
288;Waldshut;8;3;37;5006;97;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;St. Blasien, Stadt;0;;;79837;*****
288;Waldshut;8;3;37;0;106;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Stühlingen, Stadt;0;;;79780;
288;Waldshut;8;3;37;5006;108;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV St. Blasien;Todtmoos;0;;;79682;
288;Waldshut;8;3;37;0;116;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;;Wehr, Stadt;0;;;79664;
288;Waldshut;8;3;37;5007;118;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Waldshut-Tiengen;Weilheim;0;;;79809;
288;Waldshut;8;3;37;5008;123;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Gemeinde Wutöschingen;Wutöschingen;0;;;79793;
288;Waldshut;8;3;37;5008;124;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Gemeinde Wutöschingen;Eggingen;0;;;79805;
288;Waldshut;8;3;37;5003;125;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Küssaberg;Küssaberg;0;;;79790;
288;Waldshut;8;3;37;5007;126;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Waldshut-Tiengen;Waldshut-Tiengen, Stadt;0;;;79761;
288;Waldshut;8;3;37;5001;127;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;VVG der Stadt Bonndorf im Schwarzwald;Wutach;0;;;79879;
288;Waldshut;8;3;37;5004;128;Baden-Württemberg;Reg.-Bez. Freiburg;Waldshut;GVV Oberes Schlüchttal;Ühlingen-Birkendorf;0;;;79777;
289;Reutlingen;8;4;15;0;14;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Dettingen an der Erms;0;;;72581;
289;Reutlingen;8;4;15;0;19;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Eningen unter Achalm;0;;;72800;*****
289;Reutlingen;8;4;15;5003;27;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Münsingen;Gomadingen;0;;;72532;
289;Reutlingen;8;4;15;5005;28;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Bad Urach;Grabenstetten;0;;;72582;
289;Reutlingen;8;4;15;5002;29;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Metzingen;Grafenberg;0;;;72661;
289;Reutlingen;8;4;15;5006;34;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;GVV Zwiefalten-Hayingen;Hayingen, Stadt;0;;;72534;
289;Reutlingen;8;4;15;5005;39;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Bad Urach;Hülben;0;;;72584;
289;Reutlingen;8;4;15;5003;48;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Münsingen;Mehrstetten;0;;;72537;
289;Reutlingen;8;4;15;5002;50;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Metzingen;Metzingen, Stadt;0;;;72555;
289;Reutlingen;8;4;15;5003;53;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Münsingen;Münsingen, Stadt;0;;;72525;
289;Reutlingen;8;4;15;5006;58;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;GVV Zwiefalten-Hayingen;Pfronstetten;0;;;72539;
289;Reutlingen;8;4;15;0;59;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Pfullingen, Stadt;0;;;72793;
289;Reutlingen;8;4;15;5004;60;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Gemeinde Pliezhausen;Pliezhausen;0;;;72124;
289;Reutlingen;8;4;15;0;61;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Reutlingen, Stadt;0;;;72764;*****
289;Reutlingen;8;4;15;5002;62;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Metzingen;Riederich;0;;;72585;
289;Reutlingen;8;4;15;0;73;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Trochtelfingen, Stadt;0;;;72818;
289;Reutlingen;8;4;15;5005;78;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Bad Urach;Bad Urach, Stadt;0;;;72574;
289;Reutlingen;8;4;15;0;80;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Wannweil;0;;;72827;
289;Reutlingen;8;4;15;5006;85;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;GVV Zwiefalten-Hayingen;Zwiefalten;0;;;88529;
289;Reutlingen;8;4;15;5004;87;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Gemeinde Pliezhausen;Walddorfhäslach;0;;;72141;
289;Reutlingen;8;4;15;5005;88;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Stadt Bad Urach;Römerstein;0;;;72587;
289;Reutlingen;8;4;15;5001;89;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Gemeinde Engstingen;Engstingen;0;;;72829;
289;Reutlingen;8;4;15;5001;90;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;VVG der Gemeinde Engstingen;Hohenstein;0;;;72531;
289;Reutlingen;8;4;15;0;91;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Sonnenbühl;0;;;72820;
289;Reutlingen;8;4;15;0;92;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;Lichtenstein;0;;;72805;
289;Reutlingen;8;4;15;0;93;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;;St. Johann;0;;;72813;
289;Reutlingen;8;4;15;9971;971;Baden-Württemberg;Reg.-Bez. Tübingen;Reutlingen;Gutsbezirk Münsingen, gemeindefreies Gebiet;Gutsbezirk Münsingen, gemeindefreies Gebiet;0;;;;
290;Tübingen;8;4;16;5002;6;Baden-Württemberg;Reg.-Bez. Tübingen;Tübingen;VVG der Stadt Mössingen;Bodelshausen;0;;;72411;
290;Tübingen;8;4;16;0;9;Baden-Württemberg;Reg.-Bez. Tübingen;Tübingen;;Dettenhausen;0;;;72135;
290;Tübingen;8;4;16;5001;11;Baden-Württemberg;Reg.-Bez. Tübingen;Tübingen;GVV Steinlach-Wiesaz;Dußlingen;0;;;72144;
290;Tübingen;8;4;16;5001;15;Baden-Württemberg;Reg.-Bez. Tübingen;Tübingen;GVV Steinlach-Wiesaz;Gomaringen;0;;;72810;
290;Tübingen;8;4;16;5003;18;Baden-Württemberg;Reg.-Bez. Tübingen;Tübingen;VVG der Stadt Rottenburg am Neckar;Hirrlingen;0;;;72145;
290;Tübingen;8;4;16;0;22;Baden-Württemberg;Reg.-Bez. Tübingen;Tübingen;;Kirchentellinsfurt;0;;;72138;
